trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
371,False,"{'a': 0.6, 'e': 0.024477523271652677}",25,15,18.490540167509817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.6, 'e': 0.024233967845691116}",20,8,22.62402343549104,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.6, 'e': 0.02399283583670918}",20,14,11.164514431217068,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.6, 'e': 0.023754103131305}",30,18,23.390570173220205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.6, 'e': 0.023517745856009114}",20,11,15.917838319194257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.6, 'e': 0.023283740374897003}",20,3,34.250434777438976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 0.023052063287225574}",25,13,20.190309379903177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.6, 'e': 0.022822691425092974}",25,20,8.835471514819087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.6, 'e': 0.022595601851121867}",20,14,11.938197577886204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.022370771856165594}",25,8,28.200303192550994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.6, 'e': 0.02214817895703732}",20,8,16.112250326960073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.021927800894261613}",30,14,5.512058538953591,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.021709615629848574}",25,13,19.478024336855288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.6, 'e': 0.021493601345089926}",25,5,33.9520361466444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 0.021279736438377172}",25,3,35.85294009835937,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 0.021067999523041437}",20,1,32.2776620895634,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.020858369425214723}",20,0,29.665832323826496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
388,False,"{'a': 0.6, 'e': 0.02065082518171257}",25,7,33.3522666060692,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.6, 'e': 0.02044534603793766}",20,15,9.442064028495027,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.020241911445804395}",25,8,29.302987631090552,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.020040501061684018}",30,22,13.63424991406841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.6, 'e': 0.01984109474437029}",25,17,16.072192536799932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.6, 'e': 0.019643672553065296}",20,0,35.521116166102914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.019448214745385394}",30,17,23.73983151352016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.6, 'e': 0.019254701775386924}",20,16,6.1944621587643764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.6, 'e': 0.01906311429161164}",25,13,18.011253185720605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.6, 'e': 0.01887343313515149}",30,2,47.162561658656685,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.6, 'e': 0.018685639337732776}",25,16,18.56845492092877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.6, 'e': 0.018499714119819245}",20,10,22.060438784359413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.6, 'e': 0.018315638888734186}",30,11,32.82623093326122,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 0.01813339523680108}",25,14,16.04283247656505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.6, 'e': 0.017952964939502852}",20,1,29.673180507581318,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 0.017774329953659445}",20,10,19.646734158664113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 0.017597472415623396}",25,15,19.835707927241984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.6, 'e': 0.017422374639493518}",35,26,17.23427201122933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.6, 'e': 0.017249019115346268}",25,18,12.89902939710081,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.6, 'e': 0.0170773885074848}",25,7,32.888733567083506,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.016907465652705282}",20,15,9.511412899429574,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.6, 'e': 0.016739233558580636}",20,8,23.237150501957487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.6, 'e': 0.016572675401761258}",25,13,19.971099730304307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.6, 'e': 0.01640777452629265}",20,16,9.44349074346555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.6, 'e': 0.016244514441949874}",25,14,18.869789489969726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 0.016082878822588437}",25,11,22.038244646083946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.6, 'e': 0.0159228515045117}",20,3,27.1456804354096,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 0.01576441648485449}",30,19,21.916323396529574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 0.015607557919982834}",20,11,16.231644983231003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.6, 'e': 0.015452260123909519}",20,11,19.699970637572125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.6, 'e': 0.015298507566725522}",20,2,33.25235116438973,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.6, 'e': 0.015146284873046981}",30,24,12.29774315446131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.6, 'e': 0.014995576820477707}",25,15,19.93491598777581,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.6, 'e': 0.014846368338086835}",30,13,31.641668879267357,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.6, 'e': 0.014698644504901787}",35,19,29.121323332099667,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.014552390548416127}",20,16,7.078161564600865,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.6, 'e': 0.014407591843112353}",35,14,34.88938062107662,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.6, 'e': 0.014264233908999259}",30,14,30.33192283331455,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.6, 'e': 0.014122302410163965}",30,16,23.47793063543671,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.6, 'e': 0.013981783153338298}",20,14,14.046449897459036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.6, 'e': 0.013842662086479504}",20,1,30.093735299903262,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.6, 'e': 0.013704925297364948}",25,12,24.1142877543556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.6, 'e': 0.013568559012200937}",25,15,19.597069244894982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.6, 'e': 0.013433549594245305}",20,6,22.913611348083112,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.6, 'e': 0.01329988354244377}",25,18,13.853305615264887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.6, 'e': 0.013167547490079754}",20,9,20.29786138106892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.6, 'e': 0.01303652820343774}",20,11,15.128477446679847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.6, 'e': 0.012906812580479866}",30,22,17.84426139556948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 0.012778387649535764}",25,17,15.803785402830016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.6, 'e': 0.012651240568005309}",30,7,43.819713265149986,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.6, 'e': 0.012525358621074388}",20,12,16.30142206623644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.6, 'e': 0.01240072922044341}",25,13,25.98466572111966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.6, 'e': 0.01227733990306844}",20,11,16.79292048300321,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.6, 'e': 0.012155178329914938}",25,12,20.95556089584247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.6, 'e': 0.012034232284723778}",20,2,31.3333517086924,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.6, 'e': 0.011914489672789649}",25,17,16.381328078391427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.6, 'e': 0.011795938519751564}",25,13,22.148464364834485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.6, 'e': 0.011678566970395446}",25,16,16.667892768230693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.6, 'e': 0.01156236328746854}",20,14,11.464383466375343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.6, 'e': 0.011447315850505714}",20,0,28.569548075098368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.6, 'e': 0.01133341315466739}",20,7,24.989015914149313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.011220643809589087}",20,6,26.678406745149367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.6, 'e': 0.01110899653824231}",20,7,26.616027798653196,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.6, 'e': 0.010998460175806885}",30,16,27.614455755110008,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.6, 'e': 0.010889023668554444}",35,16,33.203326229355746,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.6, 'e': 0.010780676072743085}",35,12,38.703784124816735,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 0.010673406553522929}",25,17,15.193955764839382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.6, 'e': 0.010567204383852658}",20,6,25.195513155149193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.6, 'e': 0.010462058943426797}",20,1,34.689747391631094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.6, 'e': 0.0103579597176137}",25,7,29.6622610329252,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.6, 'e': 0.010254896296404024}",30,4,41.37185087591577,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 0.010152858373369766}",20,14,10.404154515056497,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 0.010051835744633579}",30,6,43.46338511593364,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.6, 'e': 0.009951818307848422}",25,8,26.365935045089305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,12,14.162697766490691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,15,18.687562979836873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,9,31.91676754630811,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,21,16.831777304021976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,15,10.75539456540455,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,7,26.163509652810642,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,1,41.434250764963814,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,25.149298720249007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,13,20.760784503898996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,10,29.56208092746798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
